영역구분	교과목명	학수번호	수강반번호	학점	이론	실습	교수명	강의시간	강의실	비고
역사와철학	사회윤리	ZIA20005	1	2	2	0	김대군(사범대학 윤리교육과)	"화1, 2"	[024-0175]	null
역사와철학	서양고전의이해	ZIA20007	1	2	2	0	강사미정(경상대학)	"월6, 7"	[024-0125]	null
역사와철학	서양미술의역사	ZIA20008	1	2	2	0	안구(사범대학 미술교육과)	"목3, 4"	[024-0156]	null
역사와철학	인간과윤리	ZIA20010	1	2	2	0	홍석영 외 3명(사범대학 윤리교육과)	"월8, 9"	[024-0143]	null
역사와철학	정의와시민윤리	ZIA20013	1	2	2	0	이상형(인문대학 철학과)	"화3, 4"	[024-0241]	null
역사와철학	중국사회와문화의이해	ZIA20014	1	2	2	0	강길중(인문대학 사학과)	"화3, 4"	[024-0245]	null
역사와철학	한국근현대사이해	ZIA20016	1	2	2	0	김제정(인문대학 사학과)	"수2, 3"	[024-0156]	null
역사와철학	한국문화유산의이해	ZIA20017	1	2	2	0	오세현(인문대학 사학과)	"목3, 4"	[024-0225]	null
역사와철학	한국인의역사인식	ZIA20018	1	2	2	0	윤경진(인문대학 사학과)	"목6, 7"	[024-0143]	null
역사와철학	한국사인물산책	ZIA20019	1	2	2	0	오세현(인문대학 사학과)	"월2, 3"	[024-0256]	null
인간과사회	[논어]이야기	ZIA30001	1	2	2	0	강사미정(경상대학)	"목3, 4"	[024-0256]	null
인간과사회	마음의문제	ZIA30006	1	2	2	0	우리님(사회과학대학 심리학과)	"화1, 2"	[024-0243]	null
인간과사회	문화간소통과글로벌에티켓	ZIA30007	1	2	2	0	천현순(인문대학 독어독문학과)	"화3, 4"	[024-0175]	null
인간과사회	범죄와인권	ZIA30008	1	2	2	0	정도희(법과대학 법학과)	"화8, 9"	[024-0241]	null
인간과사회	범죄와인권	ZIA30008	2	2	2	0	정도희(법과대학 법학과)	"목8, 9"	[024-0241]	null
인간과사회	범죄와인권	ZIA30008	3	2	2	0	김두상(부속기관 미래교육원)	"월6, 7"	[024-0245]	null
인간과사회	범죄와인권	ZIA30008	4	2	2	0	김창렬(부속기관 미래교육원)	"수2, 3"	[251-0201]	null
인간과사회	북한정치와사회	ZIA30009	1	2	2	0	성현영(사범대학 윤리교육과)	"수2, 3"	[024-0258]	null
인간과사회	북한정치와사회	ZIA30009	2	2	2	0	성현영(사범대학 윤리교육과)	"목6, 7"	[024-0141]	null
인간과사회	사회적기업과협동조합	ZIA30010	1	2	2	0	강사미정(경상대학)	"수7, 8"	[024-0173]	null
인간과사회	생활법률	ZIA30011	1	2	2	0	배명이(부속기관 미래교육원)	"월2, 3"	[024-0243]	null
인간과사회	생활법률	ZIA30011	2	2	2	0	배명이(부속기관 미래교육원)	"화1, 2"	[024-0273]	null
인간과사회	생활법률	ZIA30011	3	2	2	0	이동임(부속기관 미래교육원)	"화8, 9"	[024-0245]	null
인간과사회	생활법률	ZIA30011	4	2	2	0	이동임(부속기관 미래교육원)	"수7, 8"	[024-0230]	null
인간과사회	생활법률	ZIA30011	5	2	2	0	강명수(부속기관 미래교육원)	"목1, 2"	[024-0275]	null
인간과사회	생활법률	ZIA30011	6	2	2	0	강명수(부속기관 미래교육원)	"목3, 4"	[024-0275]	null
인간과사회	여성과사회	ZIA30013	1	2	2	0	이혜숙(사회과학대학 사회학과)	"목3, 4"	[024-0241]	null
인간과사회	인간과교육	ZIA30014	1	2	2	0	송도선(사범대학 교육학과)	"목8, 9"	[024-0258]	null
인간과사회	정치경제학의이해	ZIA30015	1	2	2	0	정성진(사회과학대학 경제학과)	"화3, 4"	[024-0275]	null
인간과사회	직장과심리학	ZIA30016	1	2	2	0	김정남(사회과학대학 심리학과)	"월8, 9"	[303-0717]	null
인간과사회	한국경제의이해	ZIA30017	1	2	2	0	강사미정(경상대학)	"목6, 7"	[024-0245]	null
인간과사회	인공지능형로봇과윤리	ZIA30021	1	2	2	0	송선영 외 3명(사범대학 윤리교육과)	"화8, 9"	[102-0204][303-0417]	null
생명과환경	건강과인체과학의이해	ZIA40001	1	2	2	0	이균오(대학원 응용생명과학부)	"수2, 3"	[024-0230]	null
생명과환경	미생물과생활	ZIA40002	1	2	2	0	노현수(자연과학대학 생명과학부)	"화8, 9"	[024-0141]	null
생명과환경	생명과학	ZIA40003	1	2	2	0	박윤배(대학원 응용생명과학부)	"목1, 2"	[024-0141]	null
생명과환경	생활과건강	ZIA40004	1	2	2	0	김장락 외 8명(의과대학 의학과)	"금8, 9"	[024-0160]	null
생명과환경	생활원예	ZIA40005	1	2	2	0	강사미정(경상대학)	"화8, 9"	[024-0145]	null
생명과환경	성의과학	ZIA40006	1	2	2	0	강다원 외 8명(의과대학 의학과)	"목8, 9"	[024-0160]	혼합형(블렌디드) 이러닝
생명과환경	숲과건강한삶	ZIA40007	1	2	2	0	문현식 외 6명(농업생명과학대학 환경산림과학부 산림환경자원학전공)	"월8, 9"	[024-0175]	null
생명과환경	식량과인간	ZIA40008	1	2	2	0	심상인 외 8명(대학원 작물생산과학부)	"목8, 9"	[024-0245]	null
생명과환경	식품과건강	ZIA40009	1	2	2	0	구옥경 외 3명(자연과학대학 식품영양학과)	"목8, 9"	[353-0501]	null
생명과환경	자연과학의발달사	ZIA40010	1	2	2	0	윤석주 외 2명(사범대학 물리교육과)	"목6, 7"	[024-0171]	null
과학과기술	실용수학	ZIA50002	1	2	2	0	천은주(연구소 기초과학연구소)	"수2, 3"	[024-0158]	null
과학과기술	실용수학	ZIA50002	2	2	2	0	정승필(자연과학대학 수학과)	"화1, 2"	[024-0141]	null
과학과기술	우주와지구	ZIA50003	1	2	2	0	조현구(자연과학대학 지질과학과)	"화1, 2"	[024-0225]	null
과학과기술	우주와지구	ZIA50003	2	2	2	0	나성호(자연과학대학 지질과학과)	"화8, 9"	[024-0160]	null
과학과기술	우주와지구	ZIA50003	3	2	2	0	이우춘(연구소 기초과학연구소)	"수2, 3"	[024-0256]	null
과학과기술	우주와지구	ZIA50003	4	2	2	0	이우춘(연구소 기초과학연구소)	"목8, 9"	[024-0225]	null
과학과기술	자원과환경	ZIA50005	1	2	2	0	김영호(자연과학대학 지질과학과)	"화3, 4"	[024-0173]	null
과학과기술	자원과환경	ZIA50005	2	2	2	0	이상우(연구소 기초과학연구소)	"목1, 2"	[024-0173]	null
과학과기술	정보통신과미래	ZIA50007	1	2	2	0	강사미정(경상대학)	"수7, 8"	[024-0125]	null
과학과기술	창업과특허	ZIA50008	1	2	2	0	양영일(공과대학 반도체공학과)	"월6, 7"	[405-0322]	null
과학과기술	환경과오염	ZIA50012	1	2	2	0	강사미정(경상대학)	"월2, 3"	[024-0160]	null
과학과기술	환경과오염	ZIA50012	2	2	2	0	강사미정(경상대학)	"화3, 4"	[024-0125]	null
과학과기술	환경과오염	ZIA50012	3	2	2	0	강사미정(경상대학)	"수5, 6"	[024-0143]	null
과학과기술	환경과오염	ZIA50012	4	2	2	0	강사미정(경상대학)	"목1, 2"	[024-0245]	null
과학과기술	환경과오염	ZIA50012	5	2	2	0	강사미정(경상대학)	"금6, 7"	[024-0158]	null
과학과기술	파이썬프로그래밍기초	ZIA50013	1	2	0	2	서영건(자연과학대학 컴퓨터과학과)	"목1, 2"	[302-0104]	null
과학과기술	파이썬프로그래밍기초	ZIA50013	2	2	0	2	김은경(자연과학대학 컴퓨터과학과)	"월6, 7"	[302-0104]	null
과학과기술	파이썬프로그래밍기초	ZIA50013	3	2	0	2	김은경(자연과학대학 컴퓨터과학과)	"수5, 6"	[302-0104]	null
과학과기술	파이썬프로그래밍기초	ZIA50013	4	2	0	2	김은경(자연과학대학 컴퓨터과학과)	"금2, 3"	[302-0104]	null
과학과기술	비전공자를위한인공지능	ZIA50014	1	2	1	1	이수원(자연과학대학 컴퓨터과학과)	"월6, 7"	[029-0102]	null
과학과기술	비전공자를위한인공지능	ZIA50014	2	2	1	1	오범석(자연과학대학 컴퓨터과학과)	"목6, 7"	[302-0104]	null
과학과기술	생활속소프트웨어	ZIA50015	1	2	0	2	하현태 외 1명(자연과학대학 컴퓨터과학과)	"화6, 7"	[029-0102]	null
과학과기술	생활속소프트웨어	ZIA50015	2	2	0	2	박순화(자연과학대학 컴퓨터과학과)	"수7, 8"	[029-0102]	null
과학과기술	생활속소프트웨어	ZIA50015	3	2	0	2	박순화(자연과학대학 컴퓨터과학과)	"목3, 4"	[029-0102]	null
예술과체육	건강과운동	ZIA60001	1	2	2	0	권선옥(사범대학 체육교육과)	"월6, 7"	[024-0160]	null
예술과체육	건강과운동	ZIA60001	2	2	2	0	김지석(사범대학 체육교육과)	"화8, 9"	[024-0175]	null
예술과체육	광고남녀:내가만드는광고	ZIA60003	1	2	2	0	하중규(사범대학 미술교육과)	"목8, 9"	[024-0145]	null
예술과체육	국악의이해	ZIA60005	1	2	2	0	박정련(사범대학 음악교육과)	"화6, 7"	[304-0131]	null
예술과체육	댄스와미디어	ZIA60006	1	2	2	0	강인숙(인문대학 민속무용학과)	"화3, 4"	[024-0127]	null
예술과체육	도시속미술	ZIA60007	1	2	2	0	강사미정(경상대학)	"금6, 7"	[024-0141]	null
예술과체육	동계스포츠(스키)	ZIA60008	1	1	0	2	권선옥(사범대학 체육교육과)	"토1, 2"	[303-0413]	null
예술과체육	동계스포츠(스키)	ZIA60008	2	1	0	2	이병준(사범대학 체육교육과)	"토1, 2"	[303-0414]	null
예술과체육	동계스포츠(스키)	ZIA60008	3	1	0	2	하재필(사범대학 체육교육과)	"토1, 2"	[303-0716]	null
예술과체육	동계스포츠(스키)	ZIA60008	4	1	0	2	김지석(사범대학 체육교육과)	"토3, 4"	[303-0414]	null
예술과체육	동계스포츠(스키)	ZIA60008	5	1	0	2	이가람(사범대학 체육교육과)	"토3, 4"	[303-0413]	null
예술과체육	동계스포츠(스키)	ZIA60008	6	1	0	2	홍덕기(사범대학 체육교육과)	"토3, 4"	[303-0716]	null
예술과체육	동계스포츠(스키)	ZIA60008	7	1	0	2	교수미정(경상대학)	"토5, 6"	[303-0413]	null
예술과체육	디지털게임과문화	ZIA60009	1	2	2	0	박동호(연계전공 연계전공 문화콘텐츠학)	"화8, 9"	[024-0256]	null
예술과체육	"레져스포츠(볼링,골프,스포츠클라이밍,스포츠댄스,방송댄스)"	ZIA60011	1	1	0	2	정우영(사범대학 체육교육과)	"화6, 7"	[005-0108]	볼링
예술과체육	"레져스포츠(볼링,골프,스포츠클라이밍,스포츠댄스,방송댄스)"	ZIA60011	2	1	0	2	이가람(사범대학 체육교육과)	"수7, 8"	[005-0108]	골프
예술과체육	"레져스포츠(볼링,골프,스포츠클라이밍,스포츠댄스,방송댄스)"	ZIA60011	3	1	0	2	최강식(사범대학 체육교육과)	"수9, 10"	[005-0108]	스포츠클라이밍
예술과체육	"레져스포츠(볼링,골프,스포츠클라이밍,스포츠댄스,방송댄스)"	ZIA60011	4	1	0	2	신혜숙(사범대학 체육교육과)	"목6, 7"	[303-0214]	스포츠댄스
예술과체육	"레져스포츠(볼링,골프,스포츠클라이밍,스포츠댄스,방송댄스)"	ZIA60011	5	1	0	2	신혜숙(사범대학 체육교육과)	"목8, 9"	[303-0214]	방송댄스
예술과체육	문화예술교육현장의이해와실습	ZIA60014	1	2	2	0	교수미정(경상대학)	"화8, 9"	[024-0275]	null
예술과체육	서양음악의이해	ZIA60016	1	2	2	0	강사미정(경상대학)	"화3, 4"	[304-0131]	null
예술과체육	설득의심리학	ZIA60017	1	2	2	0	김은호(사회과학대학 심리학과)	"목8, 9"	[024-0141]	null
예술과체육	영화의이해	ZIA60021	1	2	2	0	홍상우(인문대학 러시아학과)	"금2, 3"	[024-0245]	null
예술과체육	재미있는미술의세계	ZIA60022	1	2	2	0	김수현(사범대학 미술교육과)	"화3, 4"	[024-0271]	null
예술과체육	프랑스예술감상	ZIA60024	1	2	2	0	김미진(인문대학 불어불문학과)	"금6, 7"	[024-0241]	null
예술과체육	현대사회와스포츠	ZIA60026	1	2	2	0	하재필(사범대학 체육교육과)	"월2, 3"	[024-0145]	null
예술과체육	현대사회와스포츠	ZIA60026	2	2	2	0	이가람(사범대학 체육교육과)	"화6, 7"	[024-0245]	null
예술과체육	현대사회와스포츠	ZIA60026	3	2	2	0	홍덕기(사범대학 체육교육과)	"목1, 2"	[024-0156]	null
예술과체육	"구기(축구,농구,배구,테니스,배드민턴,탁구)"	ZIA60027	1	1	0	2	김동환(사범대학 체육교육과)	"화8, 9"	[005-0101]	배구
예술과체육	"구기(축구,농구,배구,테니스,배드민턴,탁구)"	ZIA60027	2	1	0	2	박현식(사범대학 체육교육과)	"월6, 7"	[005-0108]	테니스
예술과체육	"구기(축구,농구,배구,테니스,배드민턴,탁구)"	ZIA60027	3	1	0	2	박현식(사범대학 체육교육과)	"월8, 9"	[005-0101]	배드민턴
예술과체육	"구기(축구,농구,배구,테니스,배드민턴,탁구)"	ZIA60027	4	1	0	2	박윤희(사범대학 체육교육과)	"목8, 9"	[005-0101]	배드민턴
예술과체육	"구기(축구,농구,배구,테니스,배드민턴,탁구)"	ZIA60027	5	1	0	2	권선옥(사범대학 체육교육과)	"목3, 4"	[005-0101]	탁구
예술과체육	"피트니스스포츠(요가,웨이트트레이닝,GX)"	ZIA60028	1	1	0	2	박은지(사범대학 체육교육과)	"화6, 7"	[303-0214]	요가
예술과체육	"피트니스스포츠(요가,웨이트트레이닝,GX)"	ZIA60028	2	1	0	2	박은지(사범대학 체육교육과)	"화8, 9"	[303-0214]	요가
예술과체육	"피트니스스포츠(요가,웨이트트레이닝,GX)"	ZIA60028	3	1	0	2	조혜영(사범대학 체육교육과)	"월10, 11"	[303-0214]	요가(RC형)
예술과체육	"피트니스스포츠(요가,웨이트트레이닝,GX)"	ZIA60028	4	1	0	2	이가람(사범대학 체육교육과)	"월8, 9"	[005-0108]	웨이트트레이닝
예술과체육	"피트니스스포츠(요가,웨이트트레이닝,GX)"	ZIA60028	5	1	0	2	신혜숙(사범대학 체육교육과)	"화10, 11"	[303-0214]	GX(RC형)
융복합영역	꿈을비추는네개의거울	ZIA70002	1	2	2	0	조대현 외 2명(사범대학 음악교육과)	"월8, 9"	[024-0241]	null
융복합영역	로봇과인문학	ZIA70003	1	2	2	0	홍상우 외 1명(인문대학 러시아학과)	"목8, 9"	[024-0143]	null
융복합영역	예술과법	ZIA70004	1	3	3	0	신재호 외 1명(법과대학 법학과)	"월5, 수5, 6"	[024-0243]	null
<개척교양>
진로·취업	꿈·미래개척	ZPA10001	11	0.5	0	0	장시광(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	12	0.5	0	0	정영훈(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	13	0.5	0	0	박용식(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	14	0.5	0	0	장만호(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	16	0.5	0	0	강경호(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	17	0.5	0	0	최병구(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	18	0.5	0	0	김민국(인문대학 국어국문학과)	null	국어국문학과	null
진로·취업	꿈·미래개척	ZPA10001	20	0.5	0	0	이영석(인문대학 독어독문학과)	null	독어독문학과	null
진로·취업	꿈·미래개척	ZPA10001	21	0.5	0	0	신용민(인문대학 독어독문학과)	null	독어독문학과	null
진로·취업	꿈·미래개척	ZPA10001	22	0.5	0	0	김겸섭(인문대학 독어독문학과)	null	독어독문학과	null
진로·취업	꿈·미래개척	ZPA10001	23	0.5	0	0	천현순(인문대학 독어독문학과)	null	독어독문학과	null
진로·취업	꿈·미래개척	ZPA10001	26	0.5	0	0	홍상우(인문대학 러시아학과)	null	러시아학과	null
진로·취업	꿈·미래개척	ZPA10001	27	0.5	0	0	정경택(인문대학 러시아학과)	null	러시아학과	null
진로·취업	꿈·미래개척	ZPA10001	28	0.5	0	0	조원호(인문대학 러시아학과)	null	러시아학과	null
진로·취업	꿈·미래개척	ZPA10001	29	0.5	0	0	김보라(인문대학 러시아학과)	null	러시아학과	null
진로·취업	꿈·미래개척	ZPA10001	30	0.5	0	0	김용환(인문대학 러시아학과)	null	러시아학과	null
진로·취업	꿈·미래개척	ZPA10001	32	0.5	0	0	김석근(인문대학 불어불문학과)	null	불어불문학과	null
진로·취업	꿈·미래개척	ZPA10001	34	0.5	0	0	박선아(인문대학 불어불문학과)	null	불어불문학과	null
진로·취업	꿈·미래개척	ZPA10001	35	0.5	0	0	문경훈(인문대학 불어불문학과)	null	불어불문학과	null
진로·취업	꿈·미래개척	ZPA10001	38	0.5	0	0	강길중(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	39	0.5	0	0	정재훈(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	40	0.5	0	0	윤경진(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	41	0.5	0	0	신종훈(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	42	0.5	0	0	김제정(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	43	0.5	0	0	이정민(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	44	0.5	0	0	오세현(인문대학 사학과)	null	사학과	null
진로·취업	꿈·미래개척	ZPA10001	45	0.5	0	0	석종환(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	46	0.5	0	0	백승진(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	47	0.5	0	0	이광호(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	48	0.5	0	0	한지희(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	49	0.5	0	0	오세랑(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	50	0.5	0	0	주혁규(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	51	0.5	0	0	구승본(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	52	0.5	0	0	이석광(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	53	0.5	0	0	김미정(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	54	0.5	0	0	윤정회(인문대학 영어영문학과)	null	영어영문학과	null
진로·취업	꿈·미래개척	ZPA10001	56	0.5	0	0	권호종(인문대학 중어중문학과)	null	중어중문학과	null
진로·취업	꿈·미래개척	ZPA10001	57	0.5	0	0	한상덕(인문대학 중어중문학과)	null	중어중문학과	null
진로·취업	꿈·미래개척	ZPA10001	58	0.5	0	0	김정필(인문대학 중어중문학과)	null	중어중문학과	null
진로·취업	꿈·미래개척	ZPA10001	59	0.5	0	0	김덕환(인문대학 중어중문학과)	null	중어중문학과	null
진로·취업	꿈·미래개척	ZPA10001	60	0.5	0	0	김혁(인문대학 중어중문학과)	null	중어중문학과	null
진로·취업	꿈·미래개척	ZPA10001	62	0.5	0	0	권오민(인문대학 철학과)	null	철학과	null
진로·취업	꿈·미래개척	ZPA10001	63	0.5	0	0	신지영(인문대학 철학과)	null	철학과	null
진로·취업	꿈·미래개척	ZPA10001	64	0.5	0	0	김형석(인문대학 철학과)	null	철학과	null
진로·취업	꿈·미래개척	ZPA10001	65	0.5	0	0	김남중(인문대학 철학과)	null	철학과	null
진로·취업	꿈·미래개척	ZPA10001	66	0.5	0	0	이상형(인문대학 철학과)	null	철학과	null
진로·취업	꿈·미래개척	ZPA10001	67	0.5	0	0	정동욱(인문대학 철학과)	null	철학과	null
진로·취업	꿈·미래개척	ZPA10001	80	0.5	0	0	윤호진(인문대학 한문학과)	null	한문학과	null
진로·취업	꿈·미래개척	ZPA10001	81	0.5	0	0	강정화(인문대학 한문학과)	null	한문학과	null
진로·취업	꿈·미래개척	ZPA10001	82	0.5	0	0	전병철(인문대학 한문학과)	null	한문학과	null
진로·취업	꿈·미래개척	ZPA10001	83	0.5	0	0	이미진(인문대학 한문학과)	null	한문학과	null
진로·취업	꿈·미래개척	ZPA10001	84	0.5	0	0	교수미정(경상대학)	null	한문학과	null
진로·취업	꿈·미래개척	ZPA10001	86	0.5	0	0	강인숙(인문대학 민속무용학과)	null	민속무용학과	null
진로·취업	꿈·미래개척	ZPA10001	87	0.5	0	0	김미숙(인문대학 민속무용학과)	null	민속무용학과	null
진로·취업	꿈·미래개척	ZPA10001	88	0.5	0	0	안주경(인문대학 민속무용학과)	null	민속무용학과	null
진로·취업	꿈·미래개척	ZPA10001	89	0.5	0	0	임수정(인문대학 민속무용학과)	null	민속무용학과	null
진로·취업	꿈·미래개척	ZPA10001	100	0.5	0	0	정성진(사회과학대학 경제학과)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	101	0.5	0	0	김홍범(사회과학대학 경제학과)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	102	0.5	0	0	박종수(사회과학대학 경제학과)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	103	0.5	0	0	송기호(사회과학대학 경제학과)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	104	0.5	0	0	김공회(사회과학대학 경제학과)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	105	0.5	0	0	이은희(사회과학대학 경제학과)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	106	0.5	0	0	교수미정(경상대학)	null	경제학과	null
진로·취업	꿈·미래개척	ZPA10001	107	0.5	0	0	강욱모(사회과학대학 사회복지학과)	null	사회복지학과	null
진로·취업	꿈·미래개척	ZPA10001	108	0.5	0	0	이명신(사회과학대학 사회복지학과)	null	사회복지학과	null
진로·취업	꿈·미래개척	ZPA10001	109	0.5	0	0	심창학(사회과학대학 사회복지학과)	null	사회복지학과	null
진로·취업	꿈·미래개척	ZPA10001	111	0.5	0	0	배화옥(사회과학대학 사회복지학과)	null	사회복지학과	null
진로·취업	꿈·미래개척	ZPA10001	112	0.5	0	0	이신용(사회과학대학 사회복지학과)	null	사회복지학과	null
진로·취업	꿈·미래개척	ZPA10001	113	0.5	0	0	교수미정(경상대학)	null	사회복지학과	null
진로·취업	꿈·미래개척	ZPA10001	114	0.5	0	0	강수택(사회과학대학 사회학과)	null	사회학과	null
진로·취업	꿈·미래개척	ZPA10001	115	0.5	0	0	이혜숙(사회과학대학 사회학과)	null	사회학과	null
진로·취업	꿈·미래개척	ZPA10001	116	0.5	0	0	지승종(사회과학대학 사회학과)	null	사회학과	null
진로·취업	꿈·미래개척	ZPA10001	117	0.5	0	0	정진상(사회과학대학 사회학과)	null	사회학과	null
진로·취업	꿈·미래개척	ZPA10001	118	0.5	0	0	김명희(사회과학대학 사회학과)	null	사회학과	null
진로·취업	꿈·미래개척	ZPA10001	119	0.5	0	0	김주호(사회과학대학 사회학과)	null	사회학과	null
진로·취업	꿈·미래개척	ZPA10001	121	0.5	0	0	김정남(사회과학대학 심리학과)	null	심리학과	null
진로·취업	꿈·미래개척	ZPA10001	122	0.5	0	0	이민규(사회과학대학 심리학과)	null	심리학과	null
진로·취업	꿈·미래개척	ZPA10001	123	0.5	0	0	양난미(사회과학대학 심리학과)	null	심리학과	null
진로·취업	꿈·미래개척	ZPA10001	125	0.5	0	0	이아라(사회과학대학 심리학과)	null	심리학과	null
진로·취업	꿈·미래개척	ZPA10001	126	0.5	0	0	박준호(사회과학대학 심리학과)	null	심리학과	null
진로·취업	꿈·미래개척	ZPA10001	130	0.5	0	0	심흥수(사회과학대학 정치외교학과)	null	정치외교학과	null
진로·취업	꿈·미래개척	ZPA10001	131	0.5	0	0	황인원(사회과학대학 정치외교학과)	null	정치외교학과	null
진로·취업	꿈·미래개척	ZPA10001	132	0.5	0	0	김동일(사회과학대학 정치외교학과)	null	정치외교학과	null
진로·취업	꿈·미래개척	ZPA10001	133	0.5	0	0	배진석(사회과학대학 정치외교학과)	null	정치외교학과	null
진로·취업	꿈·미래개척	ZPA10001	134	0.5	0	0	교수미정(경상대학)	null	정치외교학과	null
진로·취업	꿈·미래개척	ZPA10001	135	0.5	0	0	교수미정(경상대학)	null	정치외교학과	null
진로·취업	꿈·미래개척	ZPA10001	137	0.5	0	0	정재명(사회과학대학 행정학과)	null	행정학과	null
진로·취업	꿈·미래개척	ZPA10001	138	0.5	0	0	명성준(사회과학대학 행정학과)	null	행정학과	null
진로·취업	꿈·미래개척	ZPA10001	139	0.5	0	0	최상한(사회과학대학 행정학과)	null	행정학과	null
진로·취업	꿈·미래개척	ZPA10001	140	0.5	0	0	허태욱(사회과학대학 행정학과)	null	행정학과	null
진로·취업	꿈·미래개척	ZPA10001	141	0.5	0	0	김애진(사회과학대학 행정학과)	null	행정학과	null
진로·취업	꿈·미래개척	ZPA10001	142	0.5	0	0	이제복(사회과학대학 행정학과)	null	행정학과	null
진로·취업	꿈·미래개척	ZPA10001	151	0.5	0	0	김재원(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	152	0.5	0	0	유지윤(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	153	0.5	0	0	노현수(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	154	0.5	0	0	장지찬(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	155	0.5	0	0	조병훈(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	156	0.5	0	0	권순경(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	157	0.5	0	0	교수미정(경상대학)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	159	0.5	0	0	김명옥(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	160	0.5	0	0	정명기(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	161	0.5	0	0	이성호(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	162	0.5	0	0	조주현(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	163	0.5	0	0	최종표(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	164	0.5	0	0	황보철(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	165	0.5	0	0	임안숙(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	166	0.5	0	0	박윤배(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	167	0.5	0	0	한창덕(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	168	0.5	0	0	홍종찬(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	169	0.5	0	0	이상열(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	170	0.5	0	0	정강원(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	171	0.5	0	0	임채오(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	173	0.5	0	0	정우식(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	174	0.5	0	0	김재연(대학원 응용생명과학부)	null	생명과학부	null
